uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
3437626995	4.0891177512e-06	0.000143352538023	5.99597179713e-05	2.29996530886e-05	0.000446877443861	0.9	0.0	0.285714285714	0.103286384977
387962514	0.00012916801367	0.0129256205117	0.00123735054359	0.00572116370578	0.000245782594124	0.5	0.125	0.619047619048	0.553990610329
2938363689	1.58753983282e-05	0.000477841793409	0.000411541700621	1.14998265443e-05	0.000111719360965	0.8	0.0	0.52380952381	0.75117370892
20930398	0.000250157791838	0.00515386505748	0.0715710082045	0.000904653021484	0.00326220534019	0.3	0.125	0.380952380952	0.661971830986
143697407	0.000114495297034	0.00014676569369	0.0215328065963	0.0118831540958	0.000178750977544	0.4	0.125	0.52380952381	0.0
2291500309	1.20268169153e-06	0.000105807825683	7.26784460258e-06	1.91663775738e-06	0.0	0.8	0.125	0.333333333333	0.107981220657
352663209	4.90694130144e-05	0.000539278595418	0.00952269339053	0.00423768608157	8.93754887722e-05	0.5	0.0	0.190476190476	0.169014084507
14616266	0.000626597161286	0.0110108401824	0.0836310878419	0.0206728548511	0.00963020891521	0.2	0.0	0.904761904762	0.746478873239
2277153890	0.000182086008097	0.0031742347705	0.00539364917569	0.00734072261077	0.00221204334711	0.8	0.125	0.52380952381	0.474178403756
455246957	8.56309364368e-05	0.00156322529558	0.00805640574196	0.0218975863781	0.000670316165792	0.6	0.0	0.190476190476	0.713615023474
1400974436	0.000111127788297	0.00291483493979	0.00332594738626	0.00694014531947	0.000178750977544	0.7	0.125	0.714285714286	0.356807511737
449119247	0.00015755130159	0.00100688092183	0.0374593795623	0.0729587328724	0.00118422522623	0.5	0.125	0.238095238095	0.572769953052
330816423	5.98935482381e-05	0.00204789340032	0.0081617894887	0.00509825643463	0.00051390906044	0.5	0.125	0.47619047619	0.600938967136
29204608	9.45307809541e-05	0.00411626573465	0.00877501387704	0.00994160004753	0.000625628421405	0.3	0.125	0.428571428571	0.0
2733660094	3.12697239797e-05	0.00113658083718	0.000909389055898	0.0076991338714	6.70316165792e-05	0.8	0.125	0.571428571429	0.474178403756
4756963587	1.58753983282e-05	0.000143352538023	0.00248196893178	0.00876286782674	0.000111719360965	1.0	0.125	0.666666666667	0.0
22045364	7.69716282578e-05	0.000788438959124	0.00180969330604	0.00264112682967	0.000424533571668	0.3	0.125	0.380952380952	0.568075117371
4136625193	8.65930817901e-05	0.00307866641182	0.000149899294928	0.000166747484892	0.000491565188247	0.9	0.125	0.809523809524	0.694835680751
372046661	5.74881848551e-05	0.00495931518445	0.0107073520608	0.0168299961476	0.000379845827282	0.5	0.0	0.238095238095	0.732394366197
849310634	0.000120989778168	0.00133454386588	0.0108418071859	0.00214280101275	0.000469221316054	0.6	0.0	0.428571428571	0.361502347418
24036997	0.00044860027094	0.00620853015864	0.0583126426882	0.000120748178715	0.00118422522623	0.3	0.125	0.428571428571	0.178403755869
1141088486	5.14747763974e-05	0.000928378341479	0.00582063504609	0.000814571046887	0.0	0.7	0.0	0.238095238095	0.0
3014684283	0.00406987484413	0.0207451601453	0.0391800417719	0.0296484694689	0.00107250586527	0.9	0.25	0.52380952381	0.281690140845
3293949957	0.000111608860974	0.000948857275483	0.0188173581567	0.0338727390862	0.000536252932633	0.9	0.0	0.380952380952	0.558685446009
727272715665690624	1.29889622685e-05	0.000191136717363	0.00107382404003	0.000791571393798	2.23438721931e-05	1.0	0.0	0.142857142857	0.553990610329
2752545437	8.53904000985e-05	0.000604128553095	0.0374057792083	0.0854322113975	0.000357501955089	0.8	0.0	0.142857142857	0.0516431924883
14368656	0.000212153050386	0.00111951505884	0.0295401543872	0.0373054373097	0.000782035526757	0.2	0.125	0.52380952381	0.056338028169
20405419	0.000165729537093	0.0050890150998	0.0589894607168	0.00275804173287	0.000357501955089	0.3	0.125	0.428571428571	0.558685446009
2682726528	4.37776135716e-05	0.000832809982798	0.00554173150947	0.014859692533	0.000201094849737	0.8	0.0	0.238095238095	0.62441314554
717841856785088512	8.65930817901e-05	0.00334147939819	0.00440158838744	0.0137250429806	0.000178750977544	1.0	0.0	0.190476190476	0.197183098592
2889092479	1.1786280577e-05	0.000119460448352	0.00310518660645	0.00264304346743	0.0	0.8	0.0	0.0952380952381	0.211267605634
3182191980	3.51183053926e-05	0.00304112169948	0.052695507291	3.06662041181e-05	0.000670316165792	0.9	0.25	0.761904761905	0.328638497653
2582869146	5.79692575317e-05	0.00361794500724	0.00255373889723	0.000398660653535	2.23438721931e-05	0.8	0.125	0.619047619048	0.0328638497653
3092469172	3.7764205114e-05	0.000600715397428	0.0124398245179	0.00659515052315	0.000424533571668	0.9	0.25	0.333333333333	0.483568075117
2826839454	4.57019042781e-06	0.00139598066789	0.000679543470341	0.00128798057296	0.000402189699475	0.8	0.0	0.190476190476	0.525821596244
2660374267	9.38091719392e-06	0.000187723561696	0.00385104915879	0.000371827724932	0.000245782594124	0.8	0.125	0.52380952381	0.0
261625073	0.00173907772595	0.00907899407476	0.0256881967478	0.0074921369936	0.0176069712881	0.5	0.0	0.857142857143	0.173708920188
233499930	0.000761297510738	0.0100210250389	0.15842901905	3.44994796328e-05	0.00239079432466	0.5	0.125	0.714285714286	0.234741784038
2664749580	0.0001193060238	0.00432105507468	0.00299798589856	0.00754963612632	0.000580940677019	0.8	0.25	0.619047619048	0.582159624413
106594321	1.08241352238e-05	0.000433470769735	0.00110471237959	0.000210830153312	0.000111719360965	0.4	0.125	0.47619047619	0.286384976526
722573847430504448	0.000155867547222	0.00259399830707	0.0283173395328	0.0	0.0121774103452	1.0	0.125	0.809523809524	0.206572769953
3742834517	1.97239797411e-05	0.000849875761134	0.0041417629429	0.00281362422783	0.0	0.9	0.0	0.285714285714	0.422535211268
735391716887429120	2.47752428455e-05	0.000641673265434	0.000134455125148	0.00102923447571	0.000134063233158	1.0	0.0	0.238095238095	0.544600938967
241331375	0.000165970073431	0.00352237664855	0.0150925877978	0.00785246489199	0.000111719360965	0.5	0.25	0.904761904762	0.370892018779
442382315	5.46017487954e-05	0.00101370723316	0.000734052304861	0.015586098243	0.0	0.5	0.125	0.619047619048	0.112676056338
16536054	5.07531673825e-05	0.00245405892472	0.00166251945284	0.000270245923791	0.000111719360965	0.2	0.125	0.571428571429	0.431924882629
81324827	0.000170780800197	0.000648499576769	0.00495485305781	0.00626740546663	0.000782035526757	0.3	0.125	0.619047619048	0.281690140845
583117972	0.000747346403116	0.0100073724162	0.148214971942	0.0363816179106	0.0064350351916	0.6	0.5	0.904761904762	0.666666666667
15800855	0.00065161294047	0.00483985473609	0.0537984027095	0.130799027115	0.00283767176852	0.2	0.125	0.714285714286	0.558685446009
705726066	0.00306226812297	0.0394970373809	0.0246488949697	0.000164830847135	0.0118869400067	0.6	0.0	0.285714285714	0.507042253521
68857077	1.20268169153e-05	0.000583649619092	0.00389193078468	0.000826070873431	0.0	0.3	0.125	0.619047619048	0.446009389671
197516080	0.00014768931172	0.000993228299156	0.00567255271231	0.00684239679385	0.00080437939895	0.4	0.125	0.571428571429	0.643192488263
8685682	3.82452777906e-05	0.000201376184365	0.00318785833881	6.32490459936e-05	0.000245782594124	0.1	0.125	0.52380952381	0.0
2976908908	2.02050524177e-05	0.000590475930426	0.00150807775504	0.00111356653704	6.70316165792e-05	0.9	0.125	0.571428571429	0.638497652582
2701255986	5.26774580889e-05	0.000873767850804	0.0107691287399	0.00892003212285	0.000156407105351	0.8	0.25	0.666666666667	0.0
620018150	0.000165248464416	0.000662152199438	0.00606865024315	0.0365176991914	0.000201094849737	0.6	0.0	0.666666666667	0.413145539906
271451861	0.00067157745655	0.00561464107255	0.0706616191486	0.000969818705235	0.000692660037985	0.5	0.125	0.714285714286	0.347417840376
194773838	3.1510260318e-05	0.000628020642765	0.0155459196049	0.0327649224624	0.000491565188247	0.4	0.125	0.52380952381	0.615023474178
2893677862	2.88643605967e-06	0.0	0.00194687387292	1.91663775738e-06	4.46877443861e-05	0.8	0.0	0.761904761905	0.0
2392573227	1.65970073431e-05	0.000832809982798	0.000304340992733	0.00166939148668	0.000111719360965	0.8	0.0	0.333333333333	0.0
1195278157	0.000321597084315	0.00726660841548	0.0492487319882	0.0474233680309	0.0022567310915	0.7	0.125	0.428571428571	0.333333333333
830253571	0.0014850713527	0.000600715397428	0.030267847328	0.0159598426057	0.00308345436264	0.6	0.125	0.666666666667	0.103286384977
377029968	0.00259346279961	0.0399919449526	0.107902054892	0.00691906230414	0.0270137414814	0.5	0.25	0.666666666667	0.765258215962
122799299	0.00074253567635	0.00393195532862	0.0170376447096	0.000653573475267	0.0060998771087	0.4	0.125	0.47619047619	0.215962441315
27317580	0.000116179051402	0.00025598667504	0.0190435698199	0.0263441859752	8.93754887722e-05	0.3	0.0	0.428571428571	0.281690140845
12754762	0.00109299712126	0.00174412254594	0.0469784390305	0.00106181731759	0.00563065579265	0.2	0.0	0.238095238095	0.469483568075
85973106	8.68336181284e-05	0.00212639598067	0.0113514647887	0.0042587690969	0.000134063233158	0.3	0.25	0.857142857143	0.572769953052
2873086293	2.62184608753e-05	0.000249160363706	0.0185002984359	0.0216695064849	0.000178750977544	0.8	0.0	0.285714285714	0.112676056338
15751454	0.000145043411998	0.00220831171668	0.0949589321356	0.00225204936492	0.00131828845939	0.2	0.125	0.714285714286	0.69014084507
591690042	1.53943256516e-05	0.000372033967725	0.00203408800815	0.00444659959712	6.70316165792e-05	0.6	0.125	0.904761904762	0.647887323944
4092854173	5.29179944273e-05	0.0035906397619	0.0127768708113	0.0118409880651	0.000223438721931	0.9	0.0	0.0952380952381	0.225352112676
270212875	0.000900327514278	0.012522868143	0.0750305022353	0.0599140962957	0.000580940677019	0.5	0.0	0.0952380952381	0.201877934272
870857718	4.40181499099e-05	0.000815744204462	0.00179697457799	0.0345838116942	4.46877443861e-05	0.6	0.125	0.52380952381	0.455399061033
1663794048	4.3296540895e-06	0.000102394670016	0.00131093747019	0.00120173187388	4.46877443861e-05	0.7	0.0	0.285714285714	0.244131455399
862290265	0.00324603788544	0.0010512519455	0.0164162439961	0.00919602795991	0.00377611440063	0.6	0.125	0.428571428571	0.43661971831
707400118807482369	2.88643605967e-06	0.000361794500724	0.000304340992733	0.00170772424183	2.23438721931e-05	1.0	0.0	0.333333333333	0.0
17389503	0.000110406179282	0.00164855418726	0.0227183737471	7.85821480526e-05	0.000491565188247	0.2	0.125	0.666666666667	0.154929577465
40768083	1.15457442387e-05	0.000399339213063	0.00201228447434	0.00183997224709	4.46877443861e-05	0.3	0.0	0.285714285714	0.258215962441
243053328	4.54613679398e-05	0.000443710236736	0.0270363819216	0.0769453394078	0.00118422522623	0.5	0.375	0.714285714286	0.0985915492958
89662003	0.000309810803738	0.00669661141905	0.0129367633926	7.47488725378e-05	0.0019215730086	0.3	0.125	0.52380952381	0.68544600939
17369567	0.00018449137148	3.4131556672e-05	0.0464388015688	0.0	0.000625628421405	0.2	0.25	0.809523809524	0.676056338028
738921600	0.000366817915916	0.00797995794992	0.00847158136488	0.00120364851163	0.00029047033851	0.6	0.125	0.571428571429	0.746478873239
604476686	0.000337472482643	0.00197963028698	0.00785018065136	0.0	0.000357501955089	0.6	0.125	0.47619047619	0.192488262911
302563842	1.97239797411e-05	0.0067751139994	0.000167160425859	0.000283662388092	0.000134063233158	0.5	0.0	0.380952380952	0.652582159624
247944133	1.46727166366e-05	0.000324249788384	0.00160619365717	0.000628657184421	8.93754887722e-05	0.5	0.0	0.0952380952381	0.741784037559
3331968983	0.000178237426685	0.000682631133441	0.0219497991804	0.0329795858912	0.000469221316054	0.9	0.375	0.666666666667	0.464788732394
252434425	2.95859696116e-05	0.000679217977774	0.00898214744821	0.0155190159215	0.0	0.5	0.125	0.714285714286	0.225352112676
2810127544	0.000195315506704	0.0140246566365	0.0250477179422	0.0122530651829	0.00268126466317	0.8	0.0	0.238095238095	0.0
156333299	3.53588417309e-05	0.000535865439751	0.00403456223501	0.00118639877182	2.23438721931e-05	0.4	0.125	0.428571428571	0.215962441315
181336337	0.000380287950861	0.000331076099719	0.0195250645248	0.0152871027529	0.000469221316054	0.4	0.0	0.47619047619	0.68544600939
3097175972	8.17823550239e-06	0.00046418917074	0.000708614848752	4.40826684198e-05	0.000201094849737	0.9	0.125	0.571428571429	0.0
186397253	0.000141194830585	0.00498320727412	0.01526974151	0.000454243148499	0.000625628421405	0.4	0.25	0.809523809524	0.408450704225
2866782904	6.66285657107e-05	0.00107514403517	0.00130821202846	0.000329661694269	8.93754887722e-05	0.8	0.125	0.47619047619	0.075117370892
719914275771428866	5.29179944273e-06	9.21552030145e-05	0.000156258658955	0.000312411954453	0.0	1.0	0.0	0.571428571429	0.0469483568075
4900376472	8.20228913622e-05	0.000484668104743	0.00160074277372	0.00361861208593	0.000446877443861	1.0	0.0	0.571428571429	0.539906103286
2412966416	0.000543612124571	0.000631433798433	0.0485110457611	0.0704862701654	0.000938442632108	0.8	0.0	0.142857142857	0.107981220657
174141832	0.000185694053172	0.00238920896704	0.0132529146328	0.123768799821	0.00234610658027	0.4	0.125	0.666666666667	0.718309859155
64619482	0.000517393663696	0.00709595063212	0.035417115229	5.5582494964e-05	0.00603284549212	0.3	0.0	0.571428571429	0.333333333333
394974502	2.93454332733e-05	0.00080550473746	0.0019841215765	0.003831358877	0.000178750977544	0.5	0.125	0.52380952381	0.539906103286
2198704020	0.00012916801367	0.00176460147994	0.00703345661415	0.0135736285978	0.000312814210703	0.7	0.125	0.52380952381	0.50234741784
18155773	0.00371893232654	0.00212980913634	0.0225612066076	0.000120748178715	0.0138755446319	0.2	0.125	0.571428571429	0.680751173709
756335606607720450	0.000124357286904	0.00251549572673	0.012236324869	0.0412153783347	0.000558596804826	1.0	0.25	0.857142857143	0.666666666667
732808088810618880	4.57019042781e-06	0.000105807825683	0.00100205407458	0.000109248352171	4.46877443861e-05	1.0	0.0	0.0	0.253521126761
22286451	4.37776135716e-05	0.00325956366218	0.00298799261224	0.00248204589581	0.000223438721931	0.3	0.125	0.571428571429	0.192488262911
96235518	0.00108024869533	0.00215711438167	0.257393442042	0.00495450860283	0.00297173500168	0.3	0.125	0.428571428571	0.18779342723
3195714762	2.95859696116e-05	0.000109220981351	0.000629577038699	0.00794063022883	0.0	0.9	0.0	0.142857142857	0.173708920188
4112063532	1.56348619899e-05	0.000522212817082	0.000684994353793	0.000672739852841	6.70316165792e-05	0.9	0.0	0.285714285714	0.370892018779
125868025	5.33990671039e-05	0.00266567457609	0.00280811345832	0.00666606612017	0.000156407105351	0.4	0.0	0.333333333333	0.544600938967
737109737054056448	2.02050524177e-05	0.000610954864429	0.000974799657321	0.00208913515554	0.0	1.0	0.125	0.904761904762	0.197183098592
103153950	1.97239797411e-05	0.000849875761134	0.00433981170832	0.020381525912	0.000268126466317	0.4	0.125	0.619047619048	0.300469483568
742777527467380742	9.11632722179e-05	0.00108538350217	0.000232571027283	0.000266412648276	8.93754887722e-05	1.0	0.0	0.238095238095	0.31455399061
2976487163	9.64550716606e-05	0.00653277994703	0.000879409196912	0.000459993061771	0.000268126466317	0.9	0.25	0.571428571429	0.652582159624
3123204560	8.89984451731e-06	0.000235507741037	0.00144902651764	0.0117106566976	2.23438721931e-05	0.9	0.125	0.571428571429	0.136150234742
307445751	0.000683844809803	0.00224926958469	0.0848875164776	0.116957069231	0.00185454139202	0.5	0.125	0.47619047619	0.446009389671
250492272	0.0029877018581	0.00334489255386	0.0594754978246	0.0441420841902	0.0130711652329	0.5	0.125	0.428571428571	0.577464788732
237443755	0.000310532412753	0.00302405592114	0.062398988316	0.0831322460886	0.000916098759915	0.5	0.25	0.857142857143	0.558685446009
33655372	0.000102468480118	0.00216735384867	0.0406436039788	0.00282704069214	0.000335158082896	0.3	0.0	0.619047619048	0.154929577465
385759660	0.00013349766776	0.00189088823963	0.022198722858	0.0157720121055	0.000156407105351	0.5	0.0	0.285714285714	0.0892018779343
2869813893	7.45662648748e-06	0.000133113071021	0.000416992584073	1.14998265443e-05	0.0	0.8	0.0	0.0952380952381	0.0
37374348	5.12342400591e-05	0.00323225841684	0.00333230675028	0.00712989245746	2.23438721931e-05	0.3	0.0	0.190476190476	0.267605633803
996399246	0.0001306112317	0.0023311853207	0.0221160511257	0.0226987409607	0.000223438721931	0.6	0.0	0.0952380952381	0.103286384977
15801372	0.0001419164396	0.00198304344265	0.0349247187571	0.0924221892986	0.000826723271143	0.2	0.125	0.857142857143	0.380281690141
744682635188928512	6.20583752829e-05	0.00103759932283	0.0122354163884	0.0310322819297	0.000424533571668	1.0	0.125	0.761904761905	0.652582159624
3091636366	0.000127965331979	0.00226974851869	0.0159456510581	2.68329286033e-05	0.000268126466317	0.9	0.125	0.761904761905	0.0516431924883
321213484	0.000324002447698	0.00306501378915	0.107316084921	9.5831887869e-06	0.000826723271143	0.5	0.0	0.238095238095	0.197183098592
940237466	0.000190504779938	0.0086898943287	0.0305540187092	0.0699783611597	0.000580940677019	0.6	0.0	0.0952380952381	0.037558685446
37214134	0.000516190982004	0.00346435300221	0.0467785733039	0.00318928522828	0.00214501173053	0.3	0.0	0.47619047619	0.741784037559
2585090000	1.08241352238e-05	0.000197963028698	0.000245289755337	0.000323911780997	2.23438721931e-05	0.8	0.0	0.047619047619	0.12676056338
861746341	1.27484259302e-05	0.000303770854381	0.00069135371782	9.5831887869e-06	6.70316165792e-05	0.6	0.125	0.619047619048	0.535211267606
3145741085	3.00670422882e-05	0.000583649619092	0.00441612407664	0.00627698865542	0.000871411015529	0.9	0.125	0.666666666667	0.633802816901
868252610	0.000127484259302	0.00164514103159	0.0134791262961	0.0017134741551	2.23438721931e-05	0.6	0.0	0.190476190476	0.18779342723
19780786	0.00027397088933	0.00621876962565	0.283567675898	3.83327551476e-06	0.00174282203106	0.3	0.25	0.809523809524	0.018779342723
3556805776	0.000103190089133	0.000208202495699	0.00678725837823	0.0298267167804	0.000111719360965	0.9	0.125	0.571428571429	0.69014084507
710823996032290816	4.13722501886e-05	0.000887420473473	0.00115922121411	0.00687114636021	6.70316165792e-05	1.0	0.125	0.571428571429	0.389671361502
1534375489	7.31230468449e-05	0.000904486251809	0.0512419383705	0.0264266013988	0.000580940677019	0.7	0.25	0.857142857143	0.488262910798
262939560	0.000310772949091	0.00173046992327	0.0121445683309	0.00119598196061	0.00134063233158	0.5	0.125	0.47619047619	0.661971830986
360323271	6.20583752829e-05	0.00147107009256	0.00516471207071	0.0318238533235	0.000335158082896	0.5	0.0	0.142857142857	0.300469483568
2204642713	0.000192910143321	0.00615391966797	0.0363791961582	0.00336178262645	0.000379845827282	0.7	0.0	0.142857142857	0.173708920188
1574318594	0.00014913252975	0.00411626573465	0.00758672128452	0.000452326510742	6.70316165792e-05	0.7	0.0	0.238095238095	0.211267605634
4384693707	3.94479594821e-05	0.00157687791825	0.00322964844527	0.0046861793168	0.000625628421405	0.9	0.125	0.285714285714	0.37558685446
702559655461957632	3.89668868055e-05	0.000761133713786	0.000997511671704	0.0219915016282	8.93754887722e-05	1.0	0.0	0.238095238095	0.075117370892
266867158	0.000111608860974	0.00671709035306	0.00311699685393	0.00988601755257	0.000335158082896	0.5	0.125	0.380952380952	0.18779342723
484595690	0.00106581651503	0.0137550173388	0.0956293908002	0.0303077928575	0.00480393252151	0.6	0.0	0.428571428571	0.647887323944
768806279309512705	1.68375436814e-06	0.00017065778336	0.000864873507707	1.72497398164e-05	4.46877443861e-05	1.0	0.125	0.52380952381	0.460093896714
162500440	7.91364553026e-05	0.00212639598067	0.00113105831628	0.00404218903032	2.23438721931e-05	0.4	0.0	0.142857142857	0.403755868545
3073503603	0.000107038670546	0.00434836032002	0.00746680184858	0.021226763163	0.000625628421405	0.9	0.125	0.428571428571	0.478873239437
1575902725	0.00167293023292	0.000242334052371	0.0580455493991	0.0309862826236	0.00116188135404	0.7	0.0	0.238095238095	0.173708920188
1199251308	0.00221990986622	0.00164172787592	0.0873077087302	0.19261059479	0.00125125684281	0.7	0.0	0.238095238095	0.159624413146
48525928	0.000103911698148	0.004266444584	0.00659738593799	0.00800387927482	0.000134063233158	0.3	0.25	0.857142857143	0.652582159624
215698464	0.000584503302083	0.00944078857549	0.0373503618932	0.116774988644	0.00397720925036	0.4	0.125	0.714285714286	0.492957746479
2359225182	0.000406746948075	0.00461799961773	0.00893036405542	0.00922094425076	0.000402189699475	0.8	0.0	0.142857142857	0.657276995305
13854472	0.00118969272926	0.0038090817246	0.101865201469	0.0452058181456	0.00429002346107	0.2	0.25	0.809523809524	0.741784037559
4853512997	1.85212980495e-05	0.000273052453376	0.0131538902501	0.0301544618369	0.000201094849737	1.0	0.125	0.52380952381	0.0
4505360352	1.75591526963e-05	0.000542691751085	0.00263368518786	0.00962918809308	0.000245782594124	0.9	0.0	0.761904761905	0.49765258216
706466308976734208	1.05835988855e-05	0.000112634137018	0.00173065549599	0.000408243842322	6.70316165792e-05	1.0	0.0	0.190476190476	0.164319248826
889022935	3.34345510245e-05	0.000825983671463	0.00586969299716	0.0144629485172	0.000201094849737	0.6	0.25	0.666666666667	0.464788732394
2804090827	8.17823550239e-06	0.000307184010048	0.00486491348085	0.00998568271595	0.000178750977544	0.8	0.0	0.285714285714	0.305164319249
2218957290	0.000276135716375	0.00140963329056	0.0290750123326	0.0215238420154	0.00051390906044	0.7	0.0	0.190476190476	0.131455399061
305141481	0.000156589156237	0.00252232203806	0.00255101345551	0.000699572781444	0.000335158082896	0.5	0.125	0.52380952381	0.431924882629
2807496454	0.000290808433012	0.00620511700298	0.0350201092175	1.91663775738e-06	0.00140766394816	0.8	0.125	0.857142857143	0.154929577465
566871266	4.47397589249e-05	0.0016963383666	0.0571752250079	0.0994677496948	0.000692660037985	0.6	0.125	0.285714285714	0.75117370892
396787338	0.00109780784803	0.0171033230484	0.198363099699	0.194057656297	0.00594347000335	0.5	0.0	0.0952380952381	0.394366197183
751804249084948480	1.90023707262e-05	0.00352920295989	0.000994786229978	0.00193197085944	0.00051390906044	1.0	0.125	0.619047619048	0.0
1633951202	0.000223458258286	0.00297285858613	0.0308728953912	3.83327551476e-06	0.00111719360965	0.7	0.125	0.666666666667	0.718309859155
3059822856	0.000109444033929	0.000675804822106	0.00631575695964	0.00493150894974	8.93754887722e-05	0.9	0.25	0.904761904762	0.37558685446
324191116	4.16127865269e-05	0.000880594162139	0.00469684457442	0.00603357566023	0.000201094849737	0.5	0.0	0.333333333333	0.0610328638498
2366569213	0.00030668383134	0.00151885427191	0.0449861411288	0.114287192835	0.000670316165792	0.8	0.0	0.142857142857	0.338028169014
3237611533	0.000109684570267	0.000764546869454	0.0214174295632	0.0759621042383	0.000379845827282	0.9	0.125	0.47619047619	0.0
93033299	0.000252322618883	0.000191136717363	0.00645293752652	0.0	0.00167579041448	0.3	0.125	0.666666666667	0.178403755869
2834652729	3.10291876414e-05	0.00113316768151	0.0124152955424	0.0393907391897	4.46877443861e-05	0.8	0.0	0.285714285714	0.525821596244
2679693610	9.74172170138e-05	0.0019147803293	0.00660737922432	0.00918261149561	0.000379845827282	0.8	0.125	0.52380952381	0.0
33443030	0.00188628596499	0.00239262212271	0.0219688772725	0.0226124922616	0.00277064015194	0.3	0.25	0.809523809524	0.239436619718
609212773	0.000137827321849	0.00503099145346	0.00377291982931	0.00167705803771	0.000178750977544	0.6	0.0	0.571428571429	0.718309859155
139881843	6.25394479595e-05	0.000563170685089	0.00344132441932	0.00145664469561	4.46877443861e-05	0.4	0.125	0.47619047619	0.0892018779343
13050712	7.02366107853e-05	0.00106490456817	0.0136263001493	0.00108098369516	0.000424533571668	0.2	0.125	0.47619047619	0.342723004695
1593911304	0.000674944965286	0.0111166480081	0.0756391842208	0.039009328276	0.000558596804826	0.7	0.125	0.333333333333	0.276995305164
3105274249	1.44321802983e-06	4.09578680064e-05	0.000838527571023	1.5333102059e-05	2.23438721931e-05	0.9	0.0	0.190476190476	0.286384976526
3099191	0.00117910913037	0.00323908472818	0.00671094600991	0.00143172840476	0.00254720143001	0.1	0.0	0.238095238095	0.267605633803
